H-ID,type_id,current_shelfmark,location H-ID,collection,invented_label,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,collection_of_fragments,collection_of_fragments TRM-ID,old_shelfmark,digitization H-ID,digitization_freetext,date_of_creation,date_freetext,date_of_creation_source,place_of_creation H-ID,place_of_creation_freetext,place_of_creation_source,described_by_source H-ID,described_at_URL,online_catalogue_URL,ARK,reference_notes,review_status,review_status TRM-ID,review_note
47575,106,Ltk. 201,43873.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/4051],https://digitalcollections.universiteitleiden.nl/view/item/3443235?solr_nav%5Bid%5D=36357ac68dda576705af&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=0#page/1/mode/1up,,[],Action required,9697,ARK?
47581,106,500.694,43806.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/15892],https://anet.be/desktop/ehc,,[],Action required,9697,ARK?
47585,106,96 C 4,47361.0,,,No,9483,,No,9498,[14 D 26],[],[],,,,,,,[47483],[],,,[],Action required,9697,Digitization + links
47586,106,K 2: F 45,43807.0,,,No,9483,,No,9498,[],[],[],,,,,,,[],[https://www.handschriftencensus.de/15893],,,[],Action required,9697,Digitization/catalogue
47591,106,1618,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/15894],https://lib.ugent.be/en/catalog/rug01:000968581?i=0&max_year=1500&min_year=134&q=1618,,[],Action required,9697,Add digitization (ru-mail)
47596,106,Pal.lat.1971 (2),43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1971],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/65651],,,[],Open,9698,
47598,106,Pal.lat.1971 (1),43760.0,,,unknown,9770,,unknown,9535,[],[47600],[https://digi.vatlib.it/view/MSS_Pal.lat.1971],,,,,,,[],[],,,[],Open,9698,
47599,106,Pal.lat.1971 (4),43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1971],,,,,,,[],[],,,[],Open,9698,
47602,106,Français 12562 / 1,43932.0,français,,unknown,9770,,unknown,9535,[],[46596],[http://gallica.bnf.fr/ark:/12148/btv1b104650798],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/73302],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43747p,ark:/12148/cc43747p,[],Open,9698,
47603,106,"AB/XIX/1734 (dossier Nièvre, Blancandin)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/82679],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
47604,106,"AB/XIX/1734 (dossier Nièvre, Garin de Monglane)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/82682],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
47605,106,"AB/XIX/1734 (dossier Nièvre, Troie)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/82718],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
47606,106,"AB/XIX/1734 (dossier Moselle, Lancelot en prose)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/80912],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
47607,106,"AB/XIX/1734 (dossier Moselle, Hervis de Metz)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/80910],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
47614,106,1651,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/15895],https://lib.ugent.be/en/catalog/rug01:000990078?i=8&q=1651&type=manuscript,,[],Action required,9697,Add digitization (ru-mail)
47618,106,"Add. 35.251,k",43919.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/14373],,,[],Action required,9697,Find digitization/page british library.
47622,106,néerl. 119,43932.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/15896],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc99989p?collect,,[],Action required,9697,ARK?
47627,106,"923,47",43889.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Catalogue/digitization
47631,106,"BPL 2552,34",43873.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/15874],,,[],Action required,9697,Catalogue/digitization
47636,106,IV 927,43904.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],"https://opac.kbr.be/Library/search.aspx?SC=KBR_UNIFIED&QUERY=historie+van+troyen&QUERY_LABEL=#/Detail/(query:(Id:'position:%20SOLR/DEFA-000007_OFFSET_0',Index:2,NBResults:58,PageRange:3,SearchQuery:(FacetFilter:%7B%7D,ForceSearch:!f,InitialSearch:!f,Page:0,PageRange:3,QueryGuid:'7bb6721e-9e96-4524-a08c-b6d843b34823',QueryString:'historie%20van%20troyen',ResultSize:50,ScenarioCode:KBR_UNIFIED,ScenarioDisplayMode:display-standard,SearchGridFieldsShownOnResultsDTO:!(),SearchLabel:'',SearchTerms:'historie%20van%20troyen',SessionGuid:'0801726f-cc72-4b4f-ad11-46d549f6de27',SortField:!n,SortOrder:0,TemplateParams:(Scenario:'',Scope:Library,Size:!n,Source:'',Support:'',UseCompact:!f),UseSpellChecking:!n)))",,[],Action required,9697,Digitization.
47647,106,15.589-623,43904.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/6926],"https://opac.kbr.be/Library/search.aspx?SC=KBR_UNIFIED&QUERY=historie+van+troyen&QUERY_LABEL=#/Detail/(query:(Id:'position:%20SOLR/DEFA-000001_OFFSET_0',Index:1,NBResults:50,PageRange:3,SearchQuery:(CloudTerms:!(),FacetFilter:'%7B%22_842%22:%22Handschrift%22%7D',ForceSearch:!f,InitialSearch:!f,Page:0,PageRange:3,QueryGuid:a0b8352e-c944-4f60-9bd2-1bdc7aff14ad,QueryString:hulthem,ResultSize:50,ScenarioCode:KBR_UNIFIED,ScenarioDisplayMode:display-standard,SearchGridFieldsShownOnResultsDTO:!(),SearchLabel:'',SearchTerms:hulthem,SessionGuid:'7e228b39-10c1-49e9-a537-37e434cc05c7',SortField:!n,SortOrder:0,TemplateParams:(Scenario:'',Scope:Library,Size:!n,Source:'',Support:'',UseCompact:!f),UseSpellChecking:!n)))",,[],Action required,9697,Check.
47653,106,1330,47365.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/20378],https://objects.library.uu.nl/reader/index.php?obj=1874-334865&lan=nl,,[],Action required,9697,ark
47658,106,Ltk. 181,43873.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/24256],"https://catalogue.leidenuniv.nl/discovery/fulldisplay?docid=alma990035455450302711&context=L&vid=31UKB_LEU:UBL_V1&lang=en&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&isFrbr=true&tab=Everything&query=any,contains,Ltk.%20181&offset=0",,[],Action required,9697,ark
47660,106,Fragm. 18,43889.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Find online presence.
47661,106,"2749,5",43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[],[],https://lib.ugent.be/nl/catalog/rug01:000765754?i=4&q=troyen,,[],Action required,9697,digitization in ru-mail
47668,106,z.s. Ghent Archief,,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Add lots.
47669,106,96 B 6: 3,47361.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Find info/digitization
47675,106,88 C 6,,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Add info + repository
47680,106,131 D 4,43733.0,Fragmenten Holtrop,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Add info/digitization
47685,106,1,47350.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Add url's
47689,106,néerl. 126,43932.0,,,No,9483,,No,9498,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc1000032?collect,,[],Action required,9697,URL
47691,106,691,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/23545],https://lib.ugent.be/en/catalog/rug01:000990629?i=2&q=troyen,,[],Action required,9697,Add digitization ru-mail
47692,106,z.s.,43962.0,Collectie J. M. de Smet,,No,9483,,No,9498,[a],[],[],,,,,,,[47483],[],,,[],Action required,9697,add url's
47712,106,1594,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],https://lib.ugent.be/en/catalog/rug01:000765748?i=3&q=troyen,,[],Action required,9697,Add digitization (ru-mail)
47716,106,7 bis a,47350.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],,,[],Action required,9697,Links/digitization
47720,106,"IV 209,5",43904.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],"https://opac.kbr.be/Library/search.aspx?SC=KBR_UNIFIED&QUERY=troyen&_lg=nl-BE#/Detail/(query:(Id:'position:%20SOLR/DEFA-000004_OFFSET_0',Index:1,NBResults:151,PageRange:3,SearchQuery:(FacetFilter:%7B%7D,ForceSearch:!f,InitialSearch:!f,Page:0,PageRange:3,QueryGuid:c3bef684-446d-4dcf-ab71-05dabe38ac83,QueryString:troyen,ResultSize:50,ScenarioCode:KBR_UNIFIED,ScenarioDisplayMode:display-standard,SearchGridFieldsShownOnResultsDTO:!(),SearchLabel:'',SearchTerms:troyen,SessionGuid:'9caf6bfd-7180-4c31-ad72-faa5f2b03333',SortField:!n,SortOrder:0,TemplateParams:(Scenario:'',Scope:Library,Size:!n,Source:'',Support:'',UseCompact:!f),UseSpellChecking:!n)))",,[],Action required,9697,Digitization
47724,106,"IV 1275, 1",43904.0,,,No,9483,,Yes,9497,[],[47728],[],,,,,,,[47485],[],"https://opac.kbr.be/Library/search.aspx?SC=KBR_UNIFIED&QUERY=troyen&_lg=nl-BE#/Detail/(query:(Id:'position:%20SOLR/DEFA-000007_OFFSET_0',Index:13,NBResults:571,PageRange:3,SearchQuery:(FacetFilter:%7B%7D,ForceSearch:!f,InitialSearch:!f,Page:0,PageRange:3,QueryGuid:c3bef684-446d-4dcf-ab71-05dabe38ac83,QueryString:troyen,ResultSize:50,ScenarioCode:KBR_UNIFIED,ScenarioDisplayMode:display-standard,SearchGridFieldsShownOnResultsDTO:!(),SearchLabel:'',SearchTerms:troyen,SessionGuid:'9caf6bfd-7180-4c31-ad72-faa5f2b03333',SortField:!n,SortOrder:0,TemplateParams:(Scenario:'',Scope:Library,Size:!n,Source:'',Support:'',UseCompact:!f),UseSpellChecking:!n)))",,[],Action required,9697,Check.
47729,106,BPL 2387,43873.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47485],[],"https://catalogue.leidenuniv.nl/discovery/fulldisplay?docid=alma990035456460302711&context=L&vid=31UKB_LEU:UBL_V1&lang=en&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&isFrbr=true&tab=Everything&query=any,contains,BPL%202387%20&offset=0",,[],Action required,9697,Digitization.
47733,106,liasse 698,43901.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,Find sources!
47737,106,MS 712.36,43775.0,,,No,9483,,No,9498,[],[],[],,,,,,,[],[],,,[],Action required,9697,Find sources.
47741,106,z.s. Abdijbibliotheek Berne,,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,Find source. Add repository.
47746,106,"Germ. fol. 751,3",43889.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/8337],,,[],Action required,9697,Digitization.
47750,106,"2749,9",43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/20063],https://lib.ugent.be/nl/catalog/rug01:000993611?i=0&q=valentijn+en+nameloos,,[],Action required,9697,Check.
47760,106,1590,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],https://lib.ugent.be/en/catalog/rug01:000839806?i=41&q=vergi,,[],Action required,9697,Check.
47774,106,1619,43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://digitalcollections.universiteitleiden.nl/view/item/1595077?solr_nav%5Bid%5D=868a21c51242d7a78846&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=0#page/1/mode/1up],https://lib.ugent.be/en/catalog/rug01:000969203?i=1&q=walewein,,[],Action required,9697,ARK
47782,106,129 A 10,43733.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[https://www.handschriftencensus.de/18444],https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie,,[],Action required,9697,Add field for alternative name?
47790,106,"2749,10",43787.0,,,No,9483,,No,9498,[],[],[],,,,,,,[47483],[],https://lib.ugent.be/catalog/rug01:000990047,,[],Action required,9697,Check
47796,106,"Ms. Dutch b. 2, fol. 6",43847.0,,,No,9483,,Yes,9497,[],[],[],,,,,,,[47485],[https://www.dbnl.org/tekst/_tij003199801_01/_tij003199801_01_0009.php],,,[],Action required,9697,Digitization
47800,106,AM 152 fol.,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM02-0152-1-2],,,[],Open,9698,
47802,106,AM 162c fol.,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM02-0162C],,,[],Open,9698,
47803,106,AM 180a fol.,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM02-0180-a],,,[],Open,9698,
47804,106,AM 180b fol.,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM02-0180-b],,,[],Open,9698,
47805,106,AM 180c fol.,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM02-0180-c],,,[],Open,9698,
47807,106,AM 225 fol.,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM02-0225],,,[],Open,9698,
47808,106,AM 226 fol.,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM02-0226],,,[],Open,9698,
47812,106,AM 335 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0335],,,[],Open,9698,
47813,106,AM 544 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0544],,,[],Open,9698,
47814,106,AM 548 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0548],,,[],Open,9698,
47815,106,AM 556a 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0556a],,,[],Open,9698,
47816,106,AM 556b 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0556b/],,,[],Open,9698,
47817,106,AM 557 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0557],,,[],Open,9698,
47818,106,AM 567 4to I,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-I],,,[],Open,9698,
47819,106,AM 567 4to II,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-II],,,[],Open,9698,
47820,106,AM 567 4to III,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-III],,,[],Open,9698,
47821,106,AM 567 4to IX,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-IX],,,[],Open,9698,
47822,106,AM 567 4to VI alpha,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-VI-alpha],,,[],Open,9698,
47823,106,AM 343a 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0343a],,,[],Open,9698,
47824,106,AM 567 4to VI beta,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-VI-beta],,,[],Open,9698,
47825,106,AM 567 4to VII,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-VII],,,[],Open,9698,
47826,106,AM 567 4to VIII,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-VIII],,,[],Open,9698,
47827,106,AM 567 4to X,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-X],,,[],Open,9698,
47828,106,AM 567 4to XIII,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XIII],,,[],Open,9698,
47829,106,AM 567 4to XIX alpha,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-XIX-alpha],,,[],Open,9698,
47830,106,AM 567 4to XIX beta,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/en/AM04-0567-XIX-beta],,,[],Open,9698,
47831,106,AM 567 4to XIX gamma,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-XIX-gamma],,,[],Open,9698,
47832,106,AM 567 4to XV,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-XV],,,[],Open,9698,
47833,106,AM 567 4to XVI,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XVI],,,[],Open,9698,
47834,106,AM 471 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0471],,,[],Open,9698,
47835,106,AM 567 4to XVII alpha,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-XVII-alpha],,,[],Open,9698,
47836,106,AM 567 4to XVII beta,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XVII-beta],,,[],Open,9698,
47837,106,AM 567 4to XVII gamma,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XVII-gamma],,,[],Open,9698,
47838,106,AM 567 4to XVIII,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XVIII],,,[],Open,9698,
47839,106,AM 567 4to XX alpha,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XX-alpha-beta],,,[],Open,9698,
47840,106,AM 567 4to XX beta,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XX-alpha-beta],,,[],Open,9698,
47841,106,AM 567 4to XXII,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0567-XXII],,,[],Open,9698,
47842,106,AM 567 4to XXIII alpha,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XXIII-alpha-beta],,,[],Open,9698,
47843,106,AM 567 4to XXIII beta,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XXIII-alpha-beta],,,[],Open,9698,
47844,106,AM 567 4to XXVI,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0567-XXVI],,,[],Open,9698,
47845,106,AM 489 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0489-I-II],,,[],Open,9698,
47846,106,AM 570a 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0570-a],,,[],Open,9698,
47847,106,AM 570b 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0570b],,,[],Open,9698,
47848,106,AM 571 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0571],,,[],Open,9698,
47849,106,AM 573 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0573],,,[],Open,9698,
47850,106,AM 574 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0574],,,[],Open,9698,
47851,106,AM 575a 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0575-a],,,[],Open,9698,
47852,106,AM 577 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0577],,,[],Open,9698,
47853,106,AM 579 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0579],,,[],Open,9698,
47854,106,AM 580 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0580],,,[],Open,9698,
47855,106,AM 584 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0584],,,[],Open,9698,
47856,106,AM 510 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0510],,,[],Open,9698,
47857,106,AM 586 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0586],,,[],Open,9698,
47858,106,AM 589a 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0589a],,,[],Open,9698,
47859,106,AM 589b 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0589b],,,[],Open,9698,
47860,106,AM 589c 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0589c],,,[],Open,9698,
47861,106,AM 589d 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0589d],,,[],Open,9698,
47862,106,AM 589e 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0589e],,,[],Open,9698,
47863,106,AM 593a 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0593a],,,[],Open,9698,
47864,106,AM 593b 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0593b],,,[],Open,9698,
47865,106,AM 596 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0596-01-02],,,[],Open,9698,
47866,106,AM 598 4to I alpha,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0598-I-alpha],,,[],Open,9698,
47867,106,AM 519a 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0519-a],,,[],Open,9698,
47868,106,AM 598 4to I beta,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0598-I-beta],,,[],Open,9698,
47869,106,AM 598 4to II alpha,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0598-II-alpha],,,[],Open,9698,
47870,106,AM 598 II beta,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0598-II-beta],,,[],Open,9698,
47871,106,AM 655 4to XXIX,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0655-XXIX],,,[],Open,9698,
47872,106,AM 657a-b 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/da/AM04-0657-a-b],,,[],Open,9698,
47873,106,AM 666b 4to,46319.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/en/AM04-0666-b],,,[],Open,9698,
47874,106,Reeves' Fragment,43922.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://www.loc.gov/resource/mcc.013],,,[],Open,9698,
47875,106,DG 4-7 fol.,47809.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://manuscripta.se/ms/101028],,,[],Open,9698,
47876,106,Lbs 1230 8vo III,47810.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/Lbs08-1230],,,[],Open,9698,
47877,106,Lbs 2454 8vo,47810.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/Lbs08-2454],,,[],Open,9698,
47878,106,AM 529 4to,46324.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://handrit.is/manuscript/view/is/AM04-0529],,,[],Open,9698,
47879,106,MS 1023a,43918.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
47880,106,NKS 1265 fol. IIc,43960.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
47881,106,NKS 1794b 4to,43960.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
47882,106,NRA 61,47811.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
47883,106,NRA 62,47811.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
47884,106,NRA 63,47811.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
