H-ID,type_id,preferred_name,language_COLUMN,language_COLUMN TRM-ID,literary_form,literary_form TRM-ID,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,alternative_names,is_expression_of H-ID,peripheral,peripheral TRM-ID,specific_genre H-ID,length,length_freetext,verse_type,verse_type TRM-ID,rhyme_type,rhyme_type TRM-ID,Stanza_type,Stanza_type TRM-ID,is_derived_from H-ID,nature_of_derivations,tradition_status,tradition_status TRM-ID,status_notes,in_stemma H-ID,has_lost_older_version,has_lost_older_version TRM-ID,ancient_translations_freetext,rewritings_freetext,note,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,is_written_by H-ID,is_adapted_by H-ID,author_freetext,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
657,101,Macario [Geste Francor],fro_ITA (Franco-Italian),9473.0,verse,9549.0,No,9483,,[],[180],No,9498.0,44167.0,3615.0,3567 (Arlima) or 3615 (Jonas),[decasyllabe],[9554],[full rhyme],[9779],monorhyme 'laisse',9836.0,[571],,surviving,9480.0,,[],Yes,9482,[],[],remaniement franco-italien du précédent,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1350-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1350-12-31 00:00:00}",,,,"XIVdeb ou XIV 1/2; Première moitié du XIVe siècle (Arlima); fin du 12e s. (Jonas, erreur pour la version source?); 1erq. 14es. (DÉAF)",[],[],,,,"[47046, 47047, 47048, 47049]","[https://arlima.net/no/1613, http://jonas.irht.cnrs.fr/oeuvre/11092]","[ARLIMA: 1613, https://arlima.net/no/1613, MOISAN: Mac (cycle: Charlemagne), BOSSUAT: I p. 57]",Open,9698.0,
658,101,Girart de Roussillon,fro (Old French),9470.0,,,unknown,9770,,[],[218],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],"Remaniement du précédent, en 6712 alexandrins (raccourcissement); pas tant un remaniement du précédent, qu'une réécriture épicisante de la Vita Gerardi. Cf. Suard p. 298.",,,"{'comment': NULL, 'value': 1330-01-01 00:00:00, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': NULL, 'estMaxDate': NULL}",,,,"XIV, c. 1330",[],[],,,,[],[https://arlima.net/no/5123],"[ARLIMA: 5123, https://arlima.net/no/5123]",,,
659,101,Godefroi de Bouillon,,,,,unknown,9770,,[],[193],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],,,pic.,"{'comment': NULL, 'value': 1200-01-01 00:00:00, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': NULL, 'estMaxDate': NULL}",,,,c. 1200,[],[],Renaud?,,,[],[],[MOISAN: GoB (cycle: Croisade)],,,
660,101,Guerra d'Attila,,,,,unknown,9770,,[],[65],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],10744 alexandrins répartis en laisses monorimes,,,"{'comment': NULL, 'value': 1358-01-01 00:00:00, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': NULL, 'estMaxDate': NULL}",,,,"XIV, 1358",[44980],[],Nicola da Casola,,,[],[https://arlima.net/no/343],"[ARLIMA: 343, https://arlima.net/no/343]",Open,9698.0,
661,101,Gui de Bourgogne,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[139],No,9498.0,44167.0,4304.0,"Jonas, Arlima",[alexandrine],[9555],[assonance],[9560],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[],[],Bossuat sIII no 1031: fragms Anseïs de Carth. et G. de Bourg.,,NA,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1211-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1240-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1211-01-01 00:00:00, 'estMaxDate': 1240-12-31 00:00:00}",,,,"XIII (après 1211?), XIIfin XIIIdeb, 1210-1240; entre 1211 et 1240 (Jonas); après 1211 (Arlima)",[],[],,,,[47006],"[https://arlima.net/no/287, http://jonas.irht.cnrs.fr/oeuvre/11091]","[ARLIMA: 287, https://arlima.net/no/287, MOISAN: GB (cycle: Charlemagne), BOSSUAT: I p. 49; sII p. 25; sIII p. 119]",Open,9698.0,
662,101,Gui de Nanteuil,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[122],No,9498.0,44167.0,3019.0,,[alexandrine],[9555],[full rhyme],[9779],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[],[],"Citations de Claude Fauchet de 108 v., cf. Moisan sIV Fau. Manuscrit franco-italien.",,fr. ou champ. mérid.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1220-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1220-12-31 00:00:00}",,,,"XIIfin-XIIIdeb, 1164-1207 ou 1195-1198",[],[],,,,[47015],"[https://arlima.net/no/341, http://jonas.irht.cnrs.fr/oeuvre/8357]","[ARLIMA: 341, https://arlima.net/no/341, MOISAN: GN (cycle: Nanteuil), BOSSUAT: I p. 49; sII p. 25; sIII p. 119]",Open,9698.0,
663,101,Gui de Warwick,fro_ENG (Anglo-Norman),9472.0,verse,9549.0,No,9483,,[],[181],No,9498.0,44167.0,,,[octosyllabe],[9553],[full rhyme],[9779],couplets,9837.0,[],,surviving,9480.0,,[899],unknown,9770,[],[],,48393.0,agn. (DEAF),"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1250-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1250-12-31 00:00:00}",,,,"XIII1/2 (Arlima); entre 1232 et 1242, outre entre 1205 et 1215 (Harding, 2009); 1ert. 13es. (DEAF)",[],[],,,,[],"[https://arlima.net/no/1292, http://jonas.irht.cnrs.fr/oeuvre/5120]","[ARLIMA: 1292, https://arlima.net/no/1292]",Open,9698.0,Can be seen as a chanson de geste or as a roman
664,101,Hervis de Metz,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[81],No,9498.0,44167.0,,10000+ (Arlima); entre 10500 et 13100 décasyllabes en laisses assonancées (Jonas),[decasyllabe],[9554],[assonance],[9560],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[877],unknown,9770,[],[],"Mention de Claude Fauchet, cf. Moisan sIV Fau.",48685.0,lorr.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1225-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1225-12-31 00:00:00}",,,,"XIII, c. 1250 ou XIIIdeb, av. 1215 [Herbin] XIII 1/4 (av. 1225) [DEAF]",[],[],,,,"[47027, 47028, 47029]",[https://arlima.net/no/1363],"[ARLIMA: 1363, https://arlima.net/no/1363, DEAF: Hervis, MOISAN: HM (cycle: Lorrains), BOSSUAT: I p. 52; sII p. 26]",Open,9698.0,
665,101,Huon de Bordeaux,frm (Middle French),9557.0,verse,9549.0,No,9483,,[],[223],No,9498.0,44167.0,14796.0,(Arlima),[alexandrine],[9555],[],[],monorhyme 'laisse',9836.0,[666],,surviving,9480.0,,[],unknown,9770,[néerlandaise],[remaniement en prose],"Remaniement de la version en décas. Bossuat II: Owen, FS 7 1953 129-139, chanson serait inspirée d'une version primitive de Huon d'Auvergne, réécrite sous forme burlesque. Vers. néerl.: L ENS , Mieke : «Huge van Bordeeus», dans Olifant, 23 (1), 2004, pp. 80-93; aussi, L ENS , Maria, Johanna : « Huge van Bordeeus » : een ridder van Karel de Grote op avontuur in het Oosten. Onderzoek — 99 —naar de Middelnederlandse versfragmenten en prozaroman, Groningen, 2004, 296 pages (Thèse).",,pic. 2em. 14es. (DÉAF),"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1216-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1420-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1216-01-01 00:00:00, 'estMaxDate': 1420-12-31 00:00:00}",,,,"XIII, 1216-1229 (??); 2e m. 14e s. (DÉAF); début 15e s. (JONAS)",[],[],,,,[47025],"[http://jonas.irht.cnrs.fr/oeuvre/5741, https://arlima.net/no/319]","[ARLIMA: 1384, https://arlima.net/no/1384, MOISAN: HB (cycle: Huon de Bord.), BOSSUAT: I p. 54; sII p. 27; sIII p. 127]",Open,9698.0,
666,101,Huon de Bordeaux,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[223],No,9498.0,44167.0,10500.0,10495 (Jonas) or 10553 (Arlima),[decasyllabe],[9554],[assonance],[9560],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[869],unknown,9770,[],[],"Un peu complexe, mais: 1 vers. en décasyllabes; 1 en alexandrin; 1 prologue du ms. de Turin (Auberon), diverses continuations dans le ms. de Turin (Esclarmonde, Clarisse et Florent, Yde et Olive), cf. En outre, poème allemand 'Ortnit' aurait la même source.",47640.0,pic. mil. 13es. (certainement après 1216) (DÉAF),"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1181-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1268-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1181-01-01 00:00:00, 'estMaxDate': 1268-12-31 00:00:00}",,,,"XIII, c. 1260-1268; entre 1260 et 1268 (Arlima); fin du 12e s-début du 13e s. (Jonas); mil. 13es. (certainement après 1216) (DÉAF)",[],[],,,,[47025],"[https://arlima.net/no/1384, http://jonas.irht.cnrs.fr/oeuvre/5740]","[ARLIMA: 1384, https://arlima.net/no/1384, MOISAN: HB? (cycle: Huon de Bord.), BOSSUAT: I p. 54; sIII p. 127]",Action required,9697.0,Is this Moisan reference correct? (HB?)
667,101,Continuation P de Huon de Bordeaux (Huon roi de feerie…),,,,,No,9483,,[],[223],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],"HuoncpK Cycle de Huon de Bordeaux, continuation ‘Huon, roi de feerie’, en vers décasyllabiques, contenant trois épisodes, Huon, roi de féerie (444 v.), Combat de Huon contre les géants (404 v.) et Huon le desvey (plus de 160 v.). À clarifier. Voir Schafer, Über die Pariser hss. 1451 und 22555…D'après Arlima "" Continuation de la chanson de geste Huon de Bordeaux qui se divise en trois épisodes: « Huon, roi des fées », « Le combat contre les géants » et « Huon le desvey ». La fin du dernier épisode est mutilée."" Cf. aussi Arlima. On retrouve en partie les mêmes épisodes que dans la continuation du ms. de Turin, mais pas tous ni dans le même ordre. En fait, dans ce cas comme pour les continuations du ms. de Turin, le fait de découper ou non en différents épisodes est assez largement dû aux éditeurs, et pas à la trad. manuscrite. On pourrait découper la continuation P, de la même manière qu'unir les suites du ms. de Turin",,lorr. plutôt que pic.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1250-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1500-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1250-01-01 00:00:00, 'estMaxDate': 1500-12-31 00:00:00}",,,,XIII2/2 ou XV ?,[],[],,,,"[47034, 47030, 47031]",[https://arlima.net/no/3448],"[ARLIMA: 3448, https://arlima.net/no/3448, DEAF: HuoncpK, MOISAN: HRF (cycle: Huon de Bord.)]",Action required,9697.0,Check hypothetical
668,101,Renaut de Montauban,,,,,unknown,9770,,[],[136],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],Yes,9482,"[néerlandais, allemand, italien]",[],"aussi version franco-italienne. Moisan sIII: possible de supposer une légende assez ancienne; texte conservé serait un remaniement de la fin XIIe. Jean d'Outremeuse, Mireur, donne un résumé avec des particularités que nous n'avons pas dans les versions conservées. Version franco-italienne: conservée ou supposée à partir du Rinaldo da Montalbano? Vers. néerlandaise et allemande, et les mises en prose dans ces langues, auraient eu accès à une version plus ancienne que celles que nous conservons. Citations de Claude Fauchet de 200 v., cf. Moisan sIV Fau. Vers. néerl: S PIJKER , Irene : « Renout van Montalbaen », dans Olifant, 23 (1), 2004, pp. 28-43.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",,,,XIIfin,[],[],,,,[47086],[https://arlima.net/no/318],"[ARLIMA: 318, https://arlima.net/no/318, MOISAN: RM (cycle: Doon de Maience, Charlemagne), BOSSUAT: I p. 68; sII p. 28; sIII p. 139]",Open,9698.0,
669,101,Huon et Calisse,,,,,unknown,9770,,[],[223],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],,,pic.?,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1280-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1320-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1280-01-01 00:00:00, 'estMaxDate': 1320-12-31 00:00:00}",,,,XIIIfin XIVdeb,[],[],,,,[47033],[https://arlima.net/no/1384],"[ARLIMA: 1384, https://arlima.net/no/1384, MOISAN: HuCa (cycle: Huon de Bord.)]",Open,9698.0,
670,101,Huon et les géants (continuation HB),,,,,unknown,9770,,[],[227],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],Dans quelle mesure il ne faudrait pas faire un seul lot des continuations du ms. de Turin?,,,,,,,,[],[],,,,[],[],[],Action required,9697.0,
671,101,Jehan de Lanson,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[172],No,9498.0,44167.0,6294.0,"""6294 vers (surtout des alexandrins) répartis en 152 laisses assonancées ou rimées"" (Arlima)","[decasyllabe, alexandrine]","[9554, 9555]","[assonance, full rhyme]","[9560, 9779]",monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[],[],"NB: possible autre version perdue, reprise par Jean d'Outremeuse dans la geste de Liège, cf. Suard p. 305.",,fr?,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1233-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1233-12-31 00:00:00}",,,,"XII1/2 ou XIII?, 1212-1234; 1er tiers du 13e s. (Jonas, Arlima);",[44966],[],Bertolais de Laon? (pseudo?),,,[47036],"[https://arlima.net/no/1468, http://jonas.irht.cnrs.fr/oeuvre/6773]","[ARLIMA: 1468, https://arlima.net/no/1468, MOISAN: JL (cycle: Charlemagne), BOSSUAT: I p. 56; sIII p. 129]",Action required,9697.0,"Marguerite d'Autriche en possédait un exemplaire aujourd'hui perdu (Debae 1995).
Add link for insertion in Myreur de Jean d'Outremeuse,cf. http://jonas.irht.cnrs.fr/manuscrit/74495"
672,101,Jourdain de Blaye ou Blaive,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[73],No,9498.0,44167.0,4245.0,"vers assonn. jusqu'au v. 2513, puis monorimes (sauf -t, -s, -z, et except.) (DÉAF)
laisses de décas. assonancés puis rimés, auxquels se mêlent des hexasyllabes et des alexandrins (DLF-MA)","[decasyllabe, hexasyllabe, alexandrine]","[9554, 9561, 9555]","[assonance, full rhyme]","[9560, 9779]",monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[néerlandaise],"[version en prose (1/2), version en prose (2/2)]","Version néerlandaise (peut-être basée sur un souvenir d'audition du traducteur, K UIPER , Willem et B IEMANS , Jos (éds) : « Jourdein van Blaves », editie van de bewaardgebleven fragmenten, dans T.N.T.L., 120, 2004, pp. 211-246.)",,IdF?; faibles traits pic. (?) DÉAF,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1181-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1220-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1181-01-01 00:00:00, 'estMaxDate': 1220-12-31 00:00:00}",,,,"XIIfin ou XIII; Vers 1200 (Arlima, DÉAF); début du 13e s. (Jonas); fin 12 ou déb. 13e (DLF-MA)",[],[],,,,[47035],"[https://arlima.net/no/372, http://jonas.irht.cnrs.fr/oeuvre/13293]","[ARLIMA: 372, https://arlima.net/no/372, MOISAN: JB (cycle: Blaives), BOSSUAT: I p. 56; sIII p. 130]",Open,9698.0,
673,101,Jourdain de Blaye ou Blaive,frm (Middle French),9557.0,verse,9549.0,No,9483,,[],[73],No,9498.0,44167.0,23182.0,,"[alexandrine, hexasyllabe]","[9555, 9561]",[full rhyme],[9779],monorhyme 'laisse',9836.0,[672],,surviving,9480.0,,[],unknown,9770,[],[],Remaniement en 23193 alexandrins rimés avec vers hexasyll. en fin de laisse; 2 mss. Cf. Suard p. 295.,47640.0,pic. av. 1455 (DÉAF),"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1401-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1455-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1401-01-01 00:00:00, 'estMaxDate': 1455-12-31 00:00:00}",,,,XIV-XV; 15e s. (?) (Jonas); 1455 (Arlima); av. 1455 (DÉAF),[],[],,,,[],"[https://arlima.net/no/372, http://jonas.irht.cnrs.fr/oeuvre/7343]","[ARLIMA: 372, https://arlima.net/no/372, DÉAF: JourdBlAlM]",Open,9698.0,
674,101,Karleto [Geste Francor],fro_ITA (Franco-Italian),9473.0,verse,9549.0,No,9483,,[Enfances Charlemagne (Jonas)],[177],No,9498.0,44167.0,3536.0,Arlima,[decasyllabe],[9554],[full rhyme],[9779],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1350-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1350-12-31 00:00:00}",,,,XIII; 14e s. (Jonas); Prima metà del XIV sec. (RIALFRI); 1erq. 14es. (DÉAF),[],[],,,,[47037],"[https://arlima.net/no/3368, http://jonas.irht.cnrs.fr/oeuvre/8163, https://www.rialfri.eu/en/opere/geste-francor]","[ARLIMA: 3368, https://arlima.net/no/3368, MOISAN: K1 etr. (cycle: Charlemagne)]",Open,9698.0,
675,101,Maugis d'Aigremont,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[135],No,9498.0,44167.0,9078.0,Arlima,[alexandrine],[9555],[full rhyme],[9779],monorhyme 'laisse',9836.0,[],,surviving,9480.0,,[],unknown,9770,[néerlandaise fragm],[mise en prose],"Parfois découpée en Enfances Maugis, Mort Maugis, etc. À éclaircir. Possible poème perdu, d'après la comparaison entre Rinaldo de Montalbano, avec le Maugis néerlandais (reconstitué), cf. Moisan sIII. Vers. néerl: D UIJVESTIJN , Bob : « Madelgijs », dans Olifant, 23 (1), 2004, pp. 95-110.",,Beauvaisis,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1266-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1266-12-31 00:00:00}",,,,"XIII1/2; Début du XIIIe siècle (Arlima, DLF-MA); 1ère moitié du 13e s. (Jonas); 2et. 13es. (DÉAF)",[],[],,,,[47045],"[https://arlima.net/no/1663, http://jonas.irht.cnrs.fr/oeuvre/8358]","[ARLIMA: 1663, https://arlima.net/no/1663, MOISAN: MA (cycle: Doon de Maience, Charlemagne), DÉAF: MaugisV]",Open,9698.0,
676,101,Naissance du chevalier au cygne Elioxe,,,,,unknown,9770,,[],[194],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],"cf. chevalier au cygne, à éclaircir. Citations de Claude Fauchet de 5 v., cf. Moisan sIV Fau.",,pic.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1250-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1250-12-31 00:00:00}",,,,XIII1/2 ou XIIfin,[],[],,,,[47067],[https://arlima.net/no/267],"[MOISAN: NCC1 (cycle: Croisade), BOSSUAT: I p. 86; sII p. 34; sIII p. 184, ARLIMA: 267, https://arlima.net/no/267]",Open,9698.0,
677,101,Naissance du chevalier au cygne Beatrix,,,,,unknown,9770,,[],[194],,,,,,[],[],[],[],,,[],,surviving,9480.0,,[],unknown,9770,[],[],,,pic.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1250-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1250-12-31 00:00:00}",,,,XIII1/2 ou XIIfin,[],[],,,,[47068],[https://arlima.net/no/267],"[ARLIMA: 267, https://arlima.net/no/267, MOISAN: NCC2 (cycle: Croisade)]",Open,9698.0,
